X [ m ], Y [ m ], Z [ m ], Density [ kg m^-3 ], Pressure [ Pa ], Temperature [ K ], Velocity [ m s^-1 ]
1.59602873e-02, 5.96864484e-02, 7.13164285e-02, 3.54561210e+00, 4.58082050e+06, 3.46817407e+03, 0.00000000e+00
8.84544924e-02, -1.38210833e-01, -2.43970416e-02, 1.61018237e-01, 1.20836836e+05, 2.01482458e+03, 0.00000000e+00
8.76546353e-02, -1.43352374e-01, -3.14428098e-02, 1.57623082e-01, 1.17706234e+05, 2.00485388e+03, 0.00000000e+00
8.72083306e-02, -1.48469523e-01, -3.61618809e-02, 1.54696301e-01, 1.14964656e+05, 1.99517249e+03, 0.00000000e+00
8.56462419e-02, -1.52835727e-01, -4.21934463e-02, 1.52551651e-01, 1.12787336e+05, 1.98488647e+03, 0.00000000e+00
2.95142401e-02, -7.15401247e-02, 6.15136884e-02, 2.50342846e-01, 2.01388141e+05, 2.16069873e+03, 0.00000000e+00
3.49745452e-02, -7.55943209e-02, 6.06111549e-02, 2.42477804e-01, 1.93394031e+05, 2.14214502e+03, 0.00000000e+00
3.93314734e-02, -8.02271590e-02, 6.02320917e-02, 2.33143240e-01, 1.84446313e+05, 2.12469702e+03, 0.00000000e+00
4.26085852e-02, -8.54455680e-02, 6.06075227e-02, 2.23074585e-01, 1.74939547e+05, 2.10605225e+03, 0.00000000e+00
4.81139980e-02, -8.95543993e-02, 5.84482402e-02, 2.16711760e-01, 1.68807719e+05, 2.09181787e+03, 0.00000000e+00
5.84426560e-02, -9.42477286e-02, 5.09191975e-02, 2.09415361e-01, 1.61866391e+05, 2.07561841e+03, 0.00000000e+00
5.55486158e-02, -9.42477286e-02, 5.40616252e-02, 2.09269300e-01, 1.61871766e+05, 2.07713843e+03, 0.00000000e+00
5.24858460e-02, -9.42477211e-02, 5.70398495e-02, 2.09274918e-01, 1.61922422e+05, 2.07773364e+03, 0.00000000e+00
-1.12223476e-02, 6.05156552e-03, 2.99709924e-02, 2.30331039e+00, 2.73929100e+06, 3.16630054e+03, 0.00000000e+00
-1.46031622e-02, -6.53051259e-03, 2.98956074e-02, 7.37268209e-01, 7.03855625e+05, 2.60200830e+03, 0.00000000e+00
-1.38206230e-02, -1.40179163e-02, 3.53843756e-02, 4.33522552e-01, 4.11882469e+05, 2.55760547e+03, 0.00000000e+00
-1.17105972e-02, -1.96688361e-02, 3.97288762e-02, 4.09664273e-01, 3.80333688e+05, 2.49436182e+03, 0.00000000e+00
-9.49968025e-03, -2.55910475e-02, 4.38933410e-02, 3.89286280e-01, 3.51963094e+05, 2.42932813e+03, 0.00000000e+00
-7.52195204e-03, -3.27054113e-02, 4.83534299e-02, 3.65917444e-01, 3.23087531e+05, 2.37216162e+03, 0.00000000e+00
-3.10899992e-03, -3.43511291e-02, 4.97553945e-02, 3.59301150e-01, 3.14949344e+05, 2.35539307e+03, 0.00000000e+00
3.89378663e-04, -4.32151891e-02, 5.46057299e-02, 3.28250468e-01, 2.80053750e+05, 2.29222949e+03, 0.00000000e+00
3.67246266e-03, -5.21791726e-02, 5.90567440e-02, 2.99697071e-01, 2.49820578e+05, 2.23934424e+03, 0.00000000e+00
8.45142640e-03, -5.72804287e-02, 6.10701330e-02, 2.87379473e-01, 2.37199625e+05, 2.21722510e+03, 0.00000000e+00
1.09495185e-02, -6.23775944e-02, 6.31331652e-02, 2.73321718e-01, 2.22973859e+05, 2.19135400e+03, 0.00000000e+00
2.17227601e-02, -6.86625540e-02, 6.33339137e-02, 2.56751031e-01, 2.06998906e+05, 2.16534497e+03, 0.00000000e+00
1.52627202e-02, -7.03900084e-02, 6.59762323e-02, 2.51827866e-01, 2.01922359e+05, 2.15363965e+03, 0.00000000e+00
6.64507002e-02, -1.03395455e-01, 4.60954159e-02, 1.96465790e-01, 1.50078219e+05, 2.05118530e+03, 0.00000000e+00
6.28744885e-02, -1.02965958e-01, 5.06357253e-02, 1.96262613e-01, 1.49812422e+05, 2.04968433e+03, 0.00000000e+00
6.90848008e-02, -1.08053870e-01, 4.51568291e-02, 1.89888611e-01, 1.44185359e+05, 2.03887097e+03, 0.00000000e+00
7.22816139e-02, -1.08286791e-01, 3.99497971e-02, 1.90107688e-01, 1.44364281e+05, 2.03903918e+03, 0.00000000e+00
7.50977769e-02, -1.10669635e-01, 3.62568349e-02, 1.87442452e-01, 1.42011859e+05, 2.03425574e+03, 0.00000000e+00
7.75180608e-02, -1.10134266e-01, 3.02640479e-02, 1.87722668e-01, 1.42341141e+05, 2.03593359e+03, 0.00000000e+00
8.07939991e-02, -1.14383593e-01, 2.52873823e-02, 1.83180287e-01, 1.38268266e+05, 2.02669543e+03, 0.00000000e+00
8.29558522e-02, -1.15589365e-01, 1.86154004e-02, 1.81631014e-01, 1.36986219e+05, 2.02501184e+03, 0.00000000e+00
8.69805813e-02, -1.23421997e-01, 9.47088934e-03, 1.73990890e-01, 1.30603031e+05, 2.01540808e+03, 0.00000000e+00
8.51412266e-02, -1.20530374e-01, 1.58899594e-02, 1.76671669e-01, 1.32623406e+05, 2.01551184e+03, 0.00000000e+00
8.90367702e-02, -1.28805161e-01, 3.68997641e-03, 1.68905661e-01, 1.26526406e+05, 2.01121069e+03, 0.00000000e+00
9.04926881e-02, -1.33637324e-01, -1.76780275e-03, 1.64349914e-01, 1.23287641e+05, 2.01384558e+03, 0.00000000e+00
9.08122808e-02, -1.36059940e-01, -8.23402684e-03, 1.62538201e-01, 1.22182664e+05, 2.01864429e+03, 0.00000000e+00
9.12913308e-02, -1.40398189e-01, -1.39324041e-02, 1.59623936e-01, 1.19788602e+05, 2.01477148e+03, 0.00000000e+00
9.07599255e-02, -1.42782092e-01, -2.01462246e-02, 1.57901943e-01, 1.18385094e+05, 2.01291296e+03, 0.00000000e+00
8.03522542e-02, -1.52057946e-01, -5.12287915e-02, 1.53395414e-01, 1.12736797e+05, 1.97311316e+03, 0.00000000e+00
8.39972124e-02, -1.56093031e-01, -4.69533317e-02, 1.51112512e-01, 1.11266398e+05, 1.97672241e+03, 0.00000000e+00
7.80999288e-02, -1.55850261e-01, -5.61300181e-02, 1.51614472e-01, 1.11058141e+05, 1.96652039e+03, 0.00000000e+00
7.45598823e-02, -1.60473987e-01, -6.23879768e-02, 1.49622381e-01, 1.09082602e+05, 1.95724316e+03, 0.00000000e+00
6.71105757e-02, -1.62407428e-01, -7.09065497e-02, 1.49017110e-01, 1.08157547e+05, 1.94853003e+03, 0.00000000e+00
7.15447143e-02, -1.65111318e-01, -6.72705323e-02, 1.47682890e-01, 1.07265492e+05, 1.94989392e+03, 0.00000000e+00
6.31568879e-02, -1.64331764e-01, -7.49759078e-02, 1.48129866e-01, 1.07363531e+05, 1.94579993e+03, 0.00000000e+00
5.92407025e-02, -1.66793436e-01, -7.87542611e-02, 1.47177607e-01, 1.06516922e+05, 1.94294678e+03, 0.00000000e+00
5.42337410e-02, -1.66632697e-01, -8.22379142e-02, 1.47504508e-01, 1.06713555e+05, 1.94221985e+03, 0.00000000e+00
5.11587150e-02, -1.71395406e-01, -8.53091776e-02, 1.45576432e-01, 1.05198516e+05, 1.93998462e+03, 0.00000000e+00
3.88475135e-02, -1.64735019e-01, -9.00939032e-02, 1.48611695e-01, 1.07504359e+05, 1.94203638e+03, 0.00000000e+00
4.51514833e-02, -1.72217503e-01, -8.87959823e-02, 1.45269468e-01, 1.04936430e+05, 1.93924792e+03, 0.00000000e+00
3.09423283e-02, -1.59812242e-01, -9.20114443e-02, 1.51014864e-01, 1.09371930e+05, 1.94434546e+03, 0.00000000e+00
2.38542426e-02, -1.57119051e-01, -9.34599116e-02, 1.52378678e-01, 1.10374492e+05, 1.94463000e+03, 0.00000000e+00
1.01904236e-02, -1.54176384e-01, -9.52578932e-02, 1.53746724e-01, 1.11357875e+05, 1.94449292e+03, 0.00000000e+00
1.66648012e-02, -1.58018723e-01, -9.52269137e-02, 1.51795432e-01, 1.09820656e+05, 1.94229541e+03, 0.00000000e+00
3.93264834e-03, -1.51547149e-01, -9.50853825e-02, 1.55348182e-01, 1.12629836e+05, 1.94645251e+03, 0.00000000e+00
-1.21456129e-03, -1.49288341e-01, -9.46085975e-02, 1.56777546e-01, 1.13786117e+05, 1.94850635e+03, 0.00000000e+00
-6.70817913e-03, -1.46847591e-01, -9.37739834e-02, 1.58283502e-01, 1.15015250e+05, 1.95083911e+03, 0.00000000e+00
-6.25467449e-02, -9.89601463e-02, -4.87025306e-02, 2.03903258e-01, 1.55242016e+05, 2.04439990e+03, 0.00000000e+00
-6.51349127e-02, -9.89601463e-02, -4.51826863e-02, 2.03794271e-01, 1.55191609e+05, 2.04482739e+03, 0.00000000e+00
-6.66570887e-02, -9.36415642e-02, -3.91341448e-02, 2.09573820e-01, 1.60608016e+05, 2.05791968e+03, 0.00000000e+00
-5.18809780e-02, -1.14718258e-01, -6.70298561e-02, 1.84024289e-01, 1.37159984e+05, 2.00120923e+03, 0.00000000e+00
-5.53309508e-02, -1.10366918e-01, -6.22678176e-02, 1.88967034e-01, 1.41591594e+05, 2.01186462e+03, 0.00000000e+00
-5.91839924e-02, -1.07485190e-01, -5.71954027e-02, 1.92099899e-01, 1.44436609e+05, 2.01887158e+03, 0.00000000e+00
-6.23026453e-02, -1.04670942e-01, -5.22867702e-02, 1.95726424e-01, 1.47745984e+05, 2.02689551e+03, 0.00000000e+00
-7.05579147e-02, -9.36415642e-02, -3.15631106e-02, 2.09212482e-01, 1.60354266e+05, 2.05823608e+03, 0.00000000e+00
-6.95521757e-02, -7.55943209e-02, -7.70882051e-03, 2.43036747e-01, 1.92211875e+05, 2.12407666e+03, 0.00000000e+00
-6.78663850e-02, -7.09826946e-02, -3.75436456e-03, 2.52945006e-01, 2.01892063e+05, 2.14375000e+03, 0.00000000e+00
-6.56413361e-02, -6.58031628e-02, 1.33029604e-03, 2.63148665e-01, 2.11840422e+05, 2.16230103e+03, 0.00000000e+00
-6.25282377e-02, -5.95283210e-02, 5.17132087e-03, 2.80312747e-01, 2.29107453e+05, 2.19530518e+03, 0.00000000e+00
-7.28363320e-02, -8.48807022e-02, -1.21660922e-02, 2.25098461e-01, 1.75148844e+05, 2.08959839e+03, 0.00000000e+00
-7.36021101e-02, -9.36415642e-02, -2.36088578e-02, 2.09018752e-01, 1.60250547e+05, 2.05882690e+03, 0.00000000e+00
-7.56344050e-02, -9.42477286e-02, -1.69630572e-02, 2.09607035e-01, 1.60791781e+05, 2.05995825e+03, 0.00000000e+00
-6.08125813e-02, -5.72804324e-02, 1.01398965e-02, 2.87462115e-01, 2.36467578e+05, 2.20969580e+03, 0.00000000e+00
-5.74650019e-02, -5.21790348e-02, 1.41053600e-02, 2.99942374e-01, 2.49461016e+05, 2.23427319e+03, 0.00000000e+00
-5.34442924e-02, -4.76848558e-02, 1.95647087e-02, 3.13709021e-01, 2.64201750e+05, 2.26257837e+03, 0.00000000e+00
-4.98497933e-02, -4.32151444e-02, 2.22915579e-02, 3.28141004e-01, 2.80006750e+05, 2.29259009e+03, 0.00000000e+00
-4.33562137e-02, -3.43511328e-02, 2.46069878e-02, 3.58838290e-01, 3.14998406e+05, 2.35867822e+03, 0.00000000e+00
-2.13854648e-02, -1.68357347e-03, 2.32277736e-02, 1.41423988e+00, 1.53111225e+06, 2.84857568e+03, 0.00000000e+00
-2.52850372e-02, 1.24276262e-02, 2.26242840e-02, 2.78900146e+00, 3.43615025e+06, 3.29939697e+03, 0.00000000e+00
-3.10525130e-02, 2.09292825e-02, 2.41651330e-02, 3.21579480e+00, 4.07833300e+06, 3.40283008e+03, 0.00000000e+00
-3.66961509e-02, 2.52088308e-02, 2.46120468e-02, 3.37860584e+00, 4.32647850e+06, 3.43741479e+03, 0.00000000e+00
-4.50428165e-02, 2.94803679e-02, 2.32170988e-02, 3.49253106e+00, 4.50389150e+06, 3.45965430e+03, 0.00000000e+00
-4.36622985e-02, 2.98567954e-02, 2.68336274e-02, 3.49638319e+00, 4.50958100e+06, 3.46031104e+03, 0.00000000e+00
-5.45847379e-02, 3.62897962e-02, 2.21636519e-02, 3.53008795e+00, 4.55782500e+06, 3.46556250e+03, 0.00000000e+00
-5.16018383e-02, 3.45881917e-02, 2.43451018e-02, 3.52361012e+00, 4.54847800e+06, 3.46456104e+03, 0.00000000e+00
-3.93721014e-02, -3.18266340e-02, 2.82292962e-02, 3.70855689e-01, 3.29478500e+05, 2.38701147e+03, 0.00000000e+00
-3.32656875e-02, -2.55910512e-02, 3.01705711e-02, 3.90097082e-01, 3.53576531e+05, 2.43534204e+03, 0.00000000e+00
-2.85569150e-02, -2.09192019e-02, 3.10169682e-02, 4.04785126e-01, 3.73733906e+05, 2.48055688e+03, 0.00000000e+00
-2.42418163e-02, -1.42561635e-02, 2.94315610e-02, 4.32282686e-01, 4.10264938e+05, 2.55485156e+03, 0.00000000e+00
-1.93434358e-02, -8.59468151e-03, 2.86744218e-02, 5.66642225e-01, 5.39168313e+05, 2.58823657e+03, 0.00000000e+00
-1.90908741e-02, 1.36957315e-04, 2.48630904e-02, 1.66723335e+00, 1.86314713e+06, 2.95662061e+03, 0.00000000e+00
-4.06094715e-02, -1.27439693e-01, -7.88679570e-02, 1.72187895e-01, 1.26788805e+05, 1.97699988e+03, 0.00000000e+00
-4.65028509e-02, -1.25336379e-01, -7.48202130e-02, 1.73978165e-01, 1.28342813e+05, 1.98061243e+03, 0.00000000e+00
-5.00577129e-02, -1.20222315e-01, -7.05576017e-02, 1.78876966e-01, 1.32625641e+05, 1.99069336e+03, 0.00000000e+00
-1.34745296e-02, -1.44410983e-01, -9.24104303e-02, 1.59831062e-01, 1.16269445e+05, 1.95301135e+03, 0.00000000e+00
-2.09241584e-02, -1.41969845e-01, -9.03880298e-02, 1.61329225e-01, 1.17516742e+05, 1.95567102e+03, 0.00000000e+00
-2.55185664e-02, -1.37110472e-01, -8.78469720e-02, 1.64763704e-01, 1.20380758e+05, 1.96160193e+03, 0.00000000e+00
-3.02566681e-02, -1.35304123e-01, -8.57940465e-02, 1.66072115e-01, 1.21490922e+05, 1.96406689e+03, 0.00000000e+00
-3.70520800e-02, -1.34692550e-01, -8.28838646e-02, 1.66507870e-01, 1.21897758e+05, 1.96549316e+03, 0.00000000e+00
-5.76973744e-02, 4.19351868e-02, 2.72208974e-02, 3.53794026e+00, 4.56933200e+06, 3.46682788e+03, 0.00000000e+00
-5.95322400e-02, 4.60631251e-02, 3.01179513e-02, 3.54124117e+00, 4.57422500e+06, 3.46737964e+03, 0.00000000e+00
-6.09544665e-02, 5.20864874e-02, 3.46048996e-02, 3.54415298e+00, 4.57856450e+06, 3.46786841e+03, 0.00000000e+00
-6.32939413e-02, 5.96864484e-02, 3.65327150e-02, 3.54564571e+00, 4.58077300e+06, 3.46810498e+03, 0.00000000e+00
-6.22759759e-02, 6.45407587e-02, 4.06766906e-02, 3.54594946e+00, 4.58119300e+06, 3.46813501e+03, 0.00000000e+00
-6.51795939e-02, 6.94906563e-02, 3.76209132e-02, 3.54569578e+00, 4.58077400e+06, 3.46807007e+03, 0.00000000e+00
-6.78409263e-02, 7.63675496e-02, 3.37345898e-02, 3.54439425e+00, 4.57873350e+06, 3.46779297e+03, 0.00000000e+00
-7.02104419e-02, 8.19849744e-02, 2.85083316e-02, 3.54304099e+00, 4.57655800e+06, 3.46747119e+03, 0.00000000e+00
-7.16744140e-02, 8.69582966e-02, 2.45969445e-02, 3.54212284e+00, 4.57507550e+06, 3.46724609e+03, 0.00000000e+00
-7.29206726e-02, 9.19316113e-02, 2.06108447e-02, 3.54159260e+00, 4.57422050e+06, 3.46711719e+03, 0.00000000e+00
-7.39454329e-02, 9.93915945e-02, 1.65621322e-02, 3.54076719e+00, 4.57287600e+06, 3.46690674e+03, 0.00000000e+00
-7.47455806e-02, 1.01878256e-01, 1.24631012e-02, 3.54061890e+00, 4.57263450e+06, 3.46686914e+03, 0.00000000e+00
-7.53186941e-02, 1.09338239e-01, 8.32620263e-03, 3.54015541e+00, 4.57186600e+06, 3.46673926e+03, 0.00000000e+00
-7.56630152e-02, 1.16798215e-01, 4.16400889e-03, 3.53986263e+00, 4.57136300e+06, 3.46664502e+03, 0.00000000e+00
-7.57775083e-02, 1.16798215e-01, -1.08368695e-05, 3.53986216e+00, 4.57136300e+06, 3.46664575e+03, 0.00000000e+00
-7.56618232e-02, 1.21771537e-01, -4.18565050e-03, 3.53974247e+00, 4.57115200e+06, 3.46660254e+03, 0.00000000e+00
-7.53163099e-02, 1.26744851e-01, -8.34774692e-03, 3.53965545e+00, 4.57099200e+06, 3.46656665e+03, 0.00000000e+00
-7.50858337e-02, 1.34204820e-01, -1.04261171e-02, 3.53957987e+00, 4.57083700e+06, 3.46652319e+03, 0.00000000e+00
-7.43973851e-02, 1.39178172e-01, -1.45469913e-02, 3.53954601e+00, 4.57075600e+06, 3.46649463e+03, 0.00000000e+00
-7.29147717e-02, 1.44151479e-01, -2.06317026e-02, 3.53952622e+00, 4.57069600e+06, 3.46646802e+03, 0.00000000e+00
-7.09879398e-02, 1.49124816e-01, -2.65950896e-02, 3.53951669e+00, 4.57065200e+06, 3.46644434e+03, 0.00000000e+00
-6.94149286e-02, 1.54098108e-01, -3.04656141e-02, 3.53951526e+00, 4.57062150e+06, 3.46642285e+03, 0.00000000e+00
-6.76310733e-02, 1.59071431e-01, -3.42436023e-02, 3.53951955e+00, 4.57060100e+06, 3.46640332e+03, 0.00000000e+00
-6.56417832e-02, 1.64044753e-01, -3.79175767e-02, 3.53952765e+00, 4.57058700e+06, 3.46638452e+03, 0.00000000e+00
-6.34530932e-02, 1.69018090e-01, -4.14763987e-02, 3.53954124e+00, 4.57058050e+06, 3.46636597e+03, 0.00000000e+00
-6.07511178e-02, 1.75856382e-01, -4.53208834e-02, 3.53956461e+00, 4.57057800e+06, 3.46634131e+03, 0.00000000e+00
-5.71338087e-02, 1.81451380e-01, -4.97791022e-02, 3.53958559e+00, 4.57058150e+06, 3.46632275e+03, 0.00000000e+00
-5.43045700e-02, 1.86424688e-01, -5.28511591e-02, 3.53960085e+00, 4.57058500e+06, 3.46631104e+03, 0.00000000e+00
-5.13103642e-02, 1.91398025e-01, -5.57626896e-02, 3.53962827e+00, 4.57059500e+06, 3.46629199e+03, 0.00000000e+00
-4.81603034e-02, 1.96371332e-01, -5.85048385e-02, 3.53965116e+00, 4.57060550e+06, 3.46627734e+03, 0.00000000e+00
-4.48639393e-02, 2.01344654e-01, -6.10692911e-02, 3.53967619e+00, 4.57061850e+06, 3.46626318e+03, 0.00000000e+00
-4.01208028e-02, 2.06939638e-01, -6.43039867e-02, 3.53969955e+00, 4.57063150e+06, 3.46625049e+03, 0.00000000e+00
-3.60615663e-02, 2.13777959e-01, -6.66794553e-02, 3.53974009e+00, 4.57065900e+06, 3.46623096e+03, 0.00000000e+00
-3.23332436e-02, 2.18751267e-01, -6.85649142e-02, 3.53978395e+00, 4.57070200e+06, 3.46622046e+03, 0.00000000e+00
-2.85106283e-02, 2.23724604e-01, -7.02405199e-02, 3.53983045e+00, 4.57074800e+06, 3.46621265e+03, 0.00000000e+00
7.50864148e-02, 2.23724604e-01, 1.04219206e-02, 3.53983927e+00, 4.57076200e+06, 3.46621533e+03, 0.00000000e+00
7.43973926e-02, 2.18751267e-01, 1.45469839e-02, 3.53978562e+00, 4.57071150e+06, 3.46622632e+03, 0.00000000e+00
7.33409151e-02, 2.11912975e-01, 1.91256646e-02, 3.53972006e+00, 4.57065350e+06, 3.46624634e+03, 0.00000000e+00
7.23453313e-02, 2.03831315e-01, 2.26437654e-02, 3.53967595e+00, 4.57063050e+06, 3.46627271e+03, 0.00000000e+00
7.09879473e-02, 1.98857978e-01, 2.65950784e-02, 3.53964710e+00, 4.57061650e+06, 3.46628955e+03, 0.00000000e+00
7.02022910e-02, 1.91398025e-01, 2.85284054e-02, 3.53961015e+00, 4.57060050e+06, 3.46631396e+03, 0.00000000e+00
6.85239583e-02, 1.86424688e-01, 3.23527083e-02, 3.53957987e+00, 4.57059100e+06, 3.46633643e+03, 0.00000000e+00
6.66374937e-02, 1.81451380e-01, 3.60787399e-02, 3.53956270e+00, 4.57058650e+06, 3.46635010e+03, 0.00000000e+00
6.37287125e-02, 1.75856382e-01, 4.10284325e-02, 3.53953528e+00, 4.57058250e+06, 3.46637354e+03, 0.00000000e+00
6.22636341e-02, 1.66531429e-01, 4.31910940e-02, 3.53949976e+00, 4.57058650e+06, 3.46641162e+03, 0.00000000e+00
5.97895309e-02, 1.61558092e-01, 4.65558060e-02, 3.53948188e+00, 4.57059600e+06, 3.46643628e+03, 0.00000000e+00
5.71338236e-02, 1.56584769e-01, 4.97790873e-02, 3.53947067e+00, 4.57061100e+06, 3.46645923e+03, 0.00000000e+00
5.43045811e-02, 1.51611462e-01, 5.28511442e-02, 3.53946900e+00, 4.57063550e+06, 3.46647925e+03, 0.00000000e+00
5.13103791e-02, 1.46638140e-01, 5.57626747e-02, 3.53947163e+00, 4.57067050e+06, 3.46650317e+03, 0.00000000e+00
4.93687168e-02, 1.41043156e-01, 5.75100891e-02, 3.53948355e+00, 4.57073000e+06, 3.46653613e+03, 0.00000000e+00
4.48639542e-02, 1.34204835e-01, 6.10692799e-02, 3.53951597e+00, 4.57084350e+06, 3.46659033e+03, 0.00000000e+00
4.14313152e-02, 1.26744851e-01, 6.34482279e-02, 3.53957820e+00, 4.57099950e+06, 3.46664771e+03, 0.00000000e+00
3.78728323e-02, 1.21771537e-01, 6.56344444e-02, 3.53965449e+00, 4.57116050e+06, 3.46669556e+03, 0.00000000e+00
3.41993272e-02, 1.16798215e-01, 6.76212758e-02, 3.53977370e+00, 4.57137300e+06, 3.46673926e+03, 0.00000000e+00
3.04219443e-02, 1.11824892e-01, 6.94027096e-02, 3.53999329e+00, 4.57173900e+06, 3.46680225e+03, 0.00000000e+00
2.80180797e-02, 1.06229916e-01, 7.04249069e-02, 3.54020691e+00, 4.57209300e+06, 3.46686133e+03, 0.00000000e+00
2.65521593e-02, 9.19316113e-02, 7.09733367e-02, 3.54152870e+00, 4.57425700e+06, 3.46720776e+03, 0.00000000e+00
2.45935973e-02, 9.93916020e-02, 7.17059374e-02, 3.54069614e+00, 4.57289700e+06, 3.46699146e+03, 0.00000000e+00
1.17243659e-02, 5.49648926e-02, 7.03893676e-02, 3.54478478e+00, 4.57958000e+06, 3.46803027e+03, 0.00000000e+00
7.59551767e-03, 5.04122078e-02, 6.88145980e-02, 3.54339743e+00, 4.57749300e+06, 3.46778540e+03, 0.00000000e+00
4.81115829e-04, 4.76559028e-02, 6.77191094e-02, 3.54244256e+00, 4.57604500e+06, 3.46760718e+03, 0.00000000e+00
-3.51552223e-03, 4.19507958e-02, 6.37355819e-02, 3.53801203e+00, 4.56945050e+06, 3.46685010e+03, 0.00000000e+00
-7.25663407e-03, 3.94996256e-02, 6.14399724e-02, 3.53567410e+00, 4.56598900e+06, 3.46645459e+03, 0.00000000e+00
-1.00436443e-02, 3.58360410e-02, 5.75606041e-02, 3.52880955e+00, 4.55597100e+06, 3.46536475e+03, 0.00000000e+00
-1.07090427e-02, 2.94803698e-02, 4.95298468e-02, 3.49222398e+00, 4.50347150e+06, 3.45962451e+03, 0.00000000e+00
-1.47675555e-02, 2.67999005e-02, 4.40983102e-02, 3.44403863e+00, 4.43021800e+06, 3.45077075e+03, 0.00000000e+00
-1.83747280e-02, 2.52149738e-02, 4.01923694e-02, 3.37884331e+00, 4.32687800e+06, 3.43747412e+03, 0.00000000e+00
-1.80783924e-02, 1.90290082e-02, 3.33124250e-02, 3.13153505e+00, 3.95023500e+06, 3.38322192e+03, 0.00000000e+00
-1.63811352e-02, 1.05608162e-02, 2.89499648e-02, 2.64973664e+00, 3.23386650e+06, 3.26314160e+03, 0.00000000e+00
2.11078133e-02, 8.63366351e-02, 7.27951974e-02, 3.54221129e+00, 4.57535000e+06, 3.46736841e+03, 0.00000000e+00
1.65553801e-02, 7.94983134e-02, 7.39763901e-02, 3.54372740e+00, 4.57777650e+06, 3.46772192e+03, 0.00000000e+00
1.44652212e-02, 7.19978586e-02, 7.41610527e-02, 3.54528046e+00, 4.58022850e+06, 3.46806348e+03, 0.00000000e+00
1.22210542e-02, 6.45407587e-02, 7.33725801e-02, 3.54593515e+00, 4.58125900e+06, 3.46819873e+03, 0.00000000e+00
8.01743381e-03, 5.96864484e-02, 7.26394057e-02, 3.54561710e+00, 4.58079550e+06, 3.46815015e+03, 0.00000000e+00
9.00957659e-02, -1.45543486e-01, -2.56460346e-02, 1.56036258e-01, 1.16675063e+05, 2.00749683e+03, 0.00000000e+00
8.93049911e-02, -1.52539298e-01, -3.36211100e-02, 1.52207837e-01, 1.13177984e+05, 1.99626050e+03, 0.00000000e+00
8.80564451e-02, -1.57737121e-01, -3.97358239e-02, 1.49724931e-01, 1.10733547e+05, 1.98551074e+03, 0.00000000e+00
3.10440883e-02, -7.96287507e-02, 6.46293312e-02, 2.31914505e-01, 1.83656250e+05, 2.12683447e+03, 0.00000000e+00
2.23824829e-02, -7.32630268e-02, 6.52574152e-02, 2.46343344e-01, 1.96866656e+05, 2.14627612e+03, 0.00000000e+00
3.69074158e-02, -8.48807022e-02, 6.39608279e-02, 2.24433661e-01, 1.76271688e+05, 2.10929590e+03, 0.00000000e+00
4.58918028e-02, -9.42477286e-02, 6.24679998e-02, 2.09325984e-01, 1.62062156e+05, 2.07900708e+03, 0.00000000e+00
4.23805639e-02, -9.42477286e-02, 6.49014339e-02, 2.09244058e-01, 1.62093516e+05, 2.08023950e+03, 0.00000000e+00
5.06703816e-02, -1.01062909e-01, 6.19479641e-02, 1.98909253e-01, 1.52433547e+05, 2.05777393e+03, 0.00000000e+00
5.69219589e-02, -1.02965958e-01, 5.72456904e-02, 1.95892662e-01, 1.49690563e+05, 2.05188770e+03, 0.00000000e+00
-1.57319289e-02, 2.10660161e-03, 2.72457711e-02, 1.92581832e+00, 2.21597000e+06, 3.04525610e+03, 0.00000000e+00
-1.81810800e-02, -1.49999093e-02, 3.40439677e-02, 4.29259568e-01, 4.06262000e+05, 2.54622974e+03, 0.00000000e+00
-1.81053765e-02, -2.23332364e-02, 3.90120149e-02, 4.03816432e-01, 3.71305688e+05, 2.47053052e+03, 0.00000000e+00
-1.70121919e-02, -2.83218957e-02, 4.32435609e-02, 3.81922126e-01, 3.42648781e+05, 2.41036035e+03, 0.00000000e+00
-1.32331429e-02, -2.99578458e-02, 4.55199070e-02, 3.74121338e-01, 3.33162625e+05, 2.39283716e+03, 0.00000000e+00
-1.34284254e-02, -3.71150821e-02, 4.95666526e-02, 3.49921048e-01, 3.04687625e+05, 2.33926392e+03, 0.00000000e+00
-1.03003867e-02, -4.15638909e-02, 5.27277067e-02, 3.34491879e-01, 2.87138813e+05, 2.30612280e+03, 0.00000000e+00
-6.40040264e-03, -4.32151444e-02, 5.42305298e-02, 3.27535301e-01, 2.79444781e+05, 2.29224634e+03, 0.00000000e+00
-2.72519421e-03, -4.76848632e-02, 5.68475462e-02, 3.13307732e-01, 2.63861344e+05, 2.26262891e+03, 0.00000000e+00
-7.10343193e-06, -5.49958162e-02, 6.05616830e-02, 2.92638123e-01, 2.42129250e+05, 2.22247559e+03, 0.00000000e+00
3.94175760e-03, -6.12388477e-02, 6.34196699e-02, 2.74214685e-01, 2.23669203e+05, 2.19101782e+03, 0.00000000e+00
7.34576723e-03, -6.86625540e-02, 6.65515065e-02, 2.56803632e-01, 2.06456844e+05, 2.15923706e+03, 0.00000000e+00
